57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,-0.01,0
57.70999908,57.88999939,-0.01,0
57.70000076,57.88000107,0.01,0
57.72000122,57.88000107,-0.059999999,0
57.72000122,57.88000107,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88000107,0.01,0
57.72000122,57.88999939,0.01,0
57.70999908,57.88999939,-0.059999999,0
57.70999908,57.88999939,0.01,0
57.70999908,57.86999893,-0.059999999,0
57.70999908,57.86999893,-0.059999999,0
57.70999908,57.88999939,-0.059999999,0
57.70999908,57.88999939,-0.059999999,0
57.72000122,57.88999939,0.01,0
57.72000122,57.88000107,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.72000122,57.88999939,0.01,0
57.72000122,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,-0.01,0
57.70999908,57.88999939,-0.059999999,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.86999893,-0.01,0
57.72000122,57.86999893,0.01,0
57.72000122,57.88000107,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88000107,0.01,0
57.68999863,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88000107,0.01,0
57.70000076,57.88000107,0.01,0
57.70000076,57.88999939,0.01,0
57.70000076,57.88999939,-0.059999999,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88999939,-0.059999999,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88999939,0.01,0
57.70999908,57.88000107,0.01,0
57.70999908,57.88999939,0.01,0
57.70000076,57.88999939,0.01,0
57.70000076,57.88000107,0.01,0
