-0.100000001,0.209999993
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.039999999,0.239999995
-0.039999999,0.239999995
-0.039999999,0.239999995
-0.039999999,0.239999995
-0.039999999,0.209999993
-0.039999999,0.239999995
-0.039999999,0.239999995
-0.039999999,0.209999993
-0.100000001,0.239999995
-0.039999999,0.209999993
-0.159999996,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.039999999,0.239999995
-0.159999996,0.209999993
-0.039999999,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.039999999,0.239999995
-0.100000001,0.280000001
-0.100000001,0.239999995
-0.100000001,0.280000001
-0.159999996,0.239999995
-0.100000001,0.280000001
-0.100000001,0.239999995
-0.159999996,0.239999995
-0.100000001,0.280000001
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.209999993
-0.100000001,0.209999993
-0.159999996,0.209999993
-0.100000001,0.209999993
-0.159999996,0.209999993
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.280000001
-0.159999996,0.280000001
-0.039999999,0.280000001
-0.159999996,0.280000001
-0.159999996,0.280000001
-0.039999999,0.280000001
-0.159999996,0.280000001
-0.159999996,0.280000001
-0.230000004,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.039999999,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.039999999,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.159999996,0.209999993
-0.100000001,0.239999995
-0.100000001,0.280000001
-0.100000001,0.239999995
-0.159999996,0.239999995
-0.159999996,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.280000001
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.239999995
-0.100000001,0.209999993
-0.159999996,0.239999995
-0.159999996,0.280000001
-0.159999996,0.239999995
-0.039999999,0.239999995
-0.100000001,0.239999995
-0.100000001,0.209999993
-0.159999996,0.280000001
-0.100000001,0.239999995
-0.100000001,0.209999993
-0.100000001,0.209999993
-0.100000001,0.209999993
-0.100000001,0.239999995
-0.159999996,0.209999993
-0.100000001,0.209999993
-0.159999996,0.209999993
-0.039999999,0.239999995
-0.230000004,0.239999995
-0.100000001,0.280000001
-0.100000001,0.209999993
-0.159999996,0.209999993
-0.100000001,0.209999993
-0.100000001,0.239999995
-0.100000001,0.280000001
-0.159999996,0.209999993
-0.100000001,0.209999993
-0.100000001,0.239999995
-0.039999999,0.239999995
-0.159999996,0.280000001
-0.159999996,0.239999995
-0.039999999,0.280000001
-0.100000001,0.280000001
