56.79000092,57.16999817,0,0
56.77999878,57.18000031,-0.07,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.18000031,0,0
56.79000092,57.18000031,-0.029999999,0
56.77999878,57.18000031,0,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77000046,57.16999817,0,0
56.79000092,57.16999817,-0.029999999,0
56.77999878,57.16999817,0,0
56.79000092,57.16999817,-0.029999999,0
56.79000092,57.18000031,0,0
56.79000092,57.18000031,0.02,0
56.79999924,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.18000031,-0.029999999,0
56.77999878,57.16999817,0,0
56.77999878,57.18000031,0.02,0
56.77999878,57.18000031,0.02,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.18000031,-0.029999999,0
56.77999878,57.18000031,0.02,0
56.77999878,57.18000031,0.02,0
56.77000046,57.16999817,-0.029999999,0
56.77000046,57.15999985,0,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.16999817,-0.029999999,0
56.79000092,57.16999817,-0.029999999,0
56.77999878,57.16999817,0.02,0
56.77999878,57.15999985,0.02,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.16999817,0,0
56.77999878,57.18000031,-0.25,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,0.230000004,0
56.77999878,57.16999817,0.230000004,0
56.77999878,57.18000031,0.050000001,0
56.79000092,57.16999817,-0.029999999,0
56.77999878,57.16999817,0,0
56.77999878,57.18000031,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.79000092,57.15999985,-0.209999993,0
56.79000092,57.16999817,0,0
56.77999878,57.18000031,0,0
56.77999878,57.18000031,0,0
56.77000046,57.16999817,0,0
56.77999878,57.16999817,-0.039999999,0
56.77999878,57.18999863,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.79000092,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.16999817,-0.029999999,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.16999817,-0.029999999,0
56.77000046,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.16999817,0,0
56.77999878,57.18000031,0.050000001,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.16999817,0.050000001,0
56.77999878,57.16999817,0,0
56.77000046,57.16999817,0,0
56.79000092,57.16999817,0.230000004,0
56.77999878,57.18000031,0.02,0
56.79000092,57.16999817,0.02,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.18000031,-0.029999999,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.79000092,57.16999817,0.02,0
56.77999878,57.16999817,0.02,0
56.77999878,57.18000031,0.02,0
56.79000092,57.18000031,0,0
56.77999878,57.16999817,-0.029999999,0
56.77000046,57.16999817,-0.029999999,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.16999817,-0.25,0
56.79999924,57.16999817,-0.25,0
56.79000092,57.16999817,-0.25,0
56.77999878,57.16999817,-0.25,0
56.79000092,57.16999817,-0.029999999,0
56.77000046,57.18000031,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.18000031,0,0
56.77999878,57.16999817,-0.059999999,0
56.77999878,57.16999817,-0.059999999,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,-0.029999999,0
56.77000046,57.16999817,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79999924,57.18000031,-0.029999999,0
56.77999878,57.16999817,-0.029999999,0
56.79000092,57.16999817,-0.029999999,0
56.77000046,57.16999817,-0.029999999,0
56.77999878,57.18000031,-0.029999999,0
56.77999878,57.18000031,0,0
56.79000092,57.18000031,0,0
56.77999878,57.16999817,0,0
56.77999878,57.16999817,0,0
56.79000092,57.16999817,0,0
56.79000092,57.16999817,0,0
